id,created,updated,title,content,tags,product,topic,locale,answers,creator
1403391,2023-01-25 21:01:57 -0800,2023-01-26 01:28:39 -0800,ThunderBird Mail,"<p>When I click on the Thunderbird mail icon in my tool bar Thunderbird mail opens and I also get a brief preview page showing me the new messages in each of my email accounts.  This may be a good idea for some, but I do not want or need the preview.  F8 is not the remedy.  How do you turn off this unwanted feature? </p>",other;,thunderbird,other,en-US,1561951;,SeniorSpan
1403393,2023-01-25 21:27:51 -0800,2023-01-30 13:11:07 -0800,Error importación desde outlook,"<p>Buenas tardes estimados, espero se encuentren bien, tengo una duda, quiero importar unos datos de outlook, pero al dar en la opción importar desde outlook me sale el error que se muestra en imagen, entonces quería saber si hay una solución o es la version de thunderbird o que puede ser, agradecería su guía, gracias! </p>",fix-problems;,thunderbird,troubleshooting,es,1562958;,felipemendezsilv
1403395,2023-01-25 21:46:29 -0800,2023-01-28 19:24:57 -0800,Thunderbird auto startup problem,"<p>I put Thunderbird in the start up folder. It works a few times and then gets disabled. No matter how many times I re-enabled it, it reverts to disabled. I created a task in Task Scheduler - same thing happens. I've searched everywhere and can't find anything that could be causing this. Anyone got an idea what's going on? </p>",fix-problems;,thunderbird,troubleshooting,en-US,1562520;1562548;,haydn99
1403396,2023-01-25 21:52:08 -0800,2023-01-25 21:52:08 -0800,All Junk messages being marked as read when deleted,"<p>Tools/Settings/Privacy &amp; Security </p><p>Option - Mark messages determined to be Junk as read </p><p>The option to mark Junk messages as read does not seem to be working. Even after making sure it is unchecked, it still marks all Junk messages as read when deleted.  </p><p>Messages from the same Junk folder deleted in Outlook remain unread in the Deleted folder. </p>",privacy-and-security_1;,thunderbird,privacy-and-security,en-US,"",tk21
1403398,2023-01-25 22:34:25 -0800,2023-01-26 01:35:05 -0800,mot de passe oublié dans Mozilla Thunderbird,<p>comment faire pour retrouver ou changer de mot de passe&nbsp;? </p>,privacy-and-security_1;,thunderbird,privacy-and-security,en-US,1561952;,l.canque
1403399,2023-01-25 22:35:03 -0800,2023-03-02 23:18:35 -0800,Duplicate notifications of new mail,"<p>I am running Thunderbird 102.6.1 in a Windows 10 Pro environment.  I am also using the QuickFolders and Provider for CalDAV &amp; CardDAV extensions. </p><p>My Thunderbird is configured to work with four <a href=""http://gmail.com"" rel=""nofollow"">gmail.com</a> accounts, all as POP rather than IMAP.  Whenever I receive a new message I get the traditional ""ding,"" and two minutes later I get the ""ding"" a second time.  The messages, however, do not download more than one time each.  The message count in the Windows 10 task bar shows double the number of messages that I actually have in my Inbox.  This problem began happening sometime in mid-2022 and I cannot figure out what I did to cause it, or how to remedy it. </p><p>Anyone have a solution to this problem? </p>",fix-problems;,thunderbird,troubleshooting,en-US,1568685;,liebs105
1403401,2023-01-25 22:48:48 -0800,2023-01-27 02:56:32 -0800,How do I stop Thunderbird from automatically downloading messages from web server?,"<p>My re-installed version of Thunderbird automatically ""gets messages"" as soon as they are available on my web server.   </p><p>I would like to download messages only by clicking on ""get messages."" </p><p>Thank you </p>",customize;,thunderbird,settings,en-US,1561936;1562178;1562197;,tsbtonon
1403405,2023-01-25 23:27:20 -0800,2023-01-28 19:03:33 -0800,S/MIME Failures - 102,"<p>I've noticed in version 102 that when I send an S/MIME signed email that I get ""Digital Signature is Not Valid"" errors.  This happens on the copy I received that is BCCed, but not on the copy saved in the sent folder.  I have verified with the recipient that they get an error when they read the message. </p><p>I launched Thunderbird 102.6.1 into Safe mode, and the problem persisted. </p><p>The certificate is good through 2025. </p><p>Any ideas? </p><p>Thanks. </p>",fix-problems;,thunderbird,troubleshooting,en-US,1561912;1561962;1561971;1561982;1562411;1562544;1562547;,brian245
1403408,2023-01-25 23:49:35 -0800,2023-01-26 00:10:42 -0800,can't send emails on my iphone.,"<p>I can't send emails on my iPhone.  I get this message: </p><p>Cannot send mail The connection to the out going server ""<a href=""http://mobile-smtp.roadrunner.com"" rel=""nofollow"">mobile-smtp.roadrunner.com</a>"" failed. Have already talked to Spectrum they say the porblem is on your side.  Can I get some help. Scott Drury 2074502591 </p>",other;,thunderbird,other,en-US,1561934;,goose3
1403409,2023-01-26 00:00:10 -0800,2023-01-26 11:22:45 -0800,Viewing sent emails,<p>Sent messages (in sent folder) with bcc recipients do not show me bcc recipients </p>,other;,thunderbird,other,en-US,1562076;1562078;1562083;,SteveComstock
1403410,2023-01-26 00:02:52 -0800,2023-02-18 22:22:49 -0800,"Tags, what are share/send to the server ?","<p>Hi everyone, </p><p>I see that with TB 102.1.2(64bit) the tags are send to the server. But what is send to the server&nbsp;? Just the code number&nbsp;? 1,2,3,4.. or the label too&nbsp;? </p><p>Thanks </p>",privacy-and-security_1;,thunderbird,privacy-and-security,en-US,1561943;1562111;1562177;1566460;1566490;,NS134171C
1403417,2023-01-26 00:36:02 -0800,2023-01-28 16:12:12 -0800,Thunderbird won't connect via POP3,"<p><strong>bold text</strong>After years of trouble free use, yesterday at noon my connection to my university account via POP3 stopped working.  It worked fine a 10:48 AM, and did not at 12:50 PM.  I get through the password to my university account, and DUO authentication, but then it just freezes on Host Contacted, sending login information.  Nothing was changed on my end, and the University help desk cannot figure it out. </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,1562518;,mivie1
1403419,2023-01-26 00:44:31 -0800,2023-01-26 11:43:10 -0800,Deletes 2 unread messages when trashcan is clicked on line with unread message.,"<p>I've seen this addressed 8 years ago in archived support messages but the ""bad mouse"" answer seems a bit apathetic. My mouse doesn't cause this issue on other apps or programs, whether email or not.  This is quite obviously a mis-function of the program that needs addressed.  </p><p>Thanks for reading, Using 'enter' until its fixed </p>",fix-problems;,thunderbird,troubleshooting,en-US,1562088;,allen4gg
1403422,2023-01-26 02:28:04 -0800,2023-01-27 13:23:40 -0800,Thunderbird bady damaged by update to Ventura.,"<p>My Thunderbird Email was badly damaged (I lost most of my files) when Apple updated to Ventura.   Can I download Thunderbird again somehow?  Will it work on Ventura from Apple?  Apple wants me to trash the damaged Thunderbird, but then I would lose all the files there.   I am not very computer savy.   If not, any help is appreciated. </p><p>Patrick McLaughlin </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,"",mclaughlinp
1403424,2023-01-26 02:50:08 -0800,2023-02-13 19:01:32 -0800,Is there a way to set Thunderbird as the default calendar app in windows 10?,"<p>I see that I can save an ics file from an email or website and import it from within thunderbird.  I want thunderbird to be my default calendar app, so I can just click on / open an ICS file and it does so in Thunderbird, NOT Outlook.  I don't even see a way to uninstall outlook without having to uninstall office altogether (not a viable solution). </p>",calendar;,thunderbird,calendar,en-US,1562091;1562161;1562723;1565582;,mike596
1403429,2023-01-26 03:29:35 -0800,2023-01-28 16:11:21 -0800,emails are no longer downloading,"<p>my emails are no longer downloading Upon researhing this it was suggested to delete the global-messages-db-sqlite file and to restart thunderbird . First i was to quit thunderbird then go to the profile and delete the said file. The file did not show up in the profile folder window. So i went to t command prompt and clicked through to the thunderbird directory and then to the profile diirectory . The global-messages was not there so I could not delete it. Restarting thunderbird does not seem to help I was starting to like thunderbird but I have had problems with emails not downloading before but i then suddenly they started downloading. Now though after shutting the computer off and retarting the problem still exists . I am using windows 10 my emails are coming from <a href=""http://earthlink.net"" rel=""nofollow"">earthlink.net</a> which uses a POP3 server . </p>",fix-problems;,thunderbird,troubleshooting,en-US,1562517;,wcwooten
1403430,2023-01-26 03:37:23 -0800,2023-01-27 20:11:19 -0800,Thunderbird?,<p>I am no longer getting or receiving mail on Thunderbird.....I get Outlook 365 error messages....Can you assist? </p>,other;,thunderbird,other,en-US,1561988;1562012;1562358;,dfoley1005
1403439,2023-01-26 05:15:02 -0800,2023-01-26 20:51:18 -0800,Transparent Characters Paragraph Format,"<p>It seems the default font color for the ""Paragraph"" format is now transparent. When I hit enter to create a bullet list or manually set the format to Paragraph, the text color is rgba(0, 0, 0, 0) </p><p>Has anyone else experienced this? Can I change the default paragraph colors? </p><p>This issue has been reproduced on multiple installs/machines, including Windows 10 Thunderbird 102.6.1 (64-bit) Ubuntu 20.04.5 LTS </p>",other;,thunderbird,other,en-US,1562008;1562137;1562142;1562143;1562148;,edutchie
1403443,2023-01-26 06:05:05 -0800,2023-01-26 06:11:10 -0800,second email account to Thunderbird,<p>How do I add a second e-mail account to Thunderbird </p>,other;,thunderbird,other,en-US,1562010;,wellspringwest
1403444,2023-01-26 06:06:17 -0800,2023-01-26 10:12:20 -0800,Ignored threads,<p>I have accidentally ignored some threads and now no emails with that subject will be shown.  How can I restore those threads? </p>,other;,thunderbird,other,en-US,1562011;1562013;1562014;1562015;1562042;1562066;,Daddyo37
1403446,2023-01-26 06:34:05 -0800,2023-02-02 02:45:17 -0800,OAuth2 Gmail accounts on Thunderbird 52.9.1,"<p>I am using Thunderbird 52.9.1 on XPMode (virtual Windows XP) and since quite some time my OAuth2 Gmail accounts have stopped working from Thunderbird 52.9.1: I am requested to enter password and other stuff but then nothing happens in terms of receiving (IMAP) or sending (SMTP) emails. </p><p>Don't know if this is related, but I am aware of the Gmail changes occurred around end of May 2022: [<a href=""https://support.mozilla.org/en-US/kb/automatic-conversion-google-mail-accounts-oauth20"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/automatic-conversion-google-mail-acc...</a>] </p><p>Are there any ways (tips/tricks, advanced or not) to have OAuth2 Gmail accounts working again on Thunderbird 52.9.1? </p><p>Thank you </p>",fix-problems;,thunderbird,troubleshooting,en-US,1562081;1562240;1562264;1562348;1562389;1562691;1563502;,jielink1978
1403447,2023-01-26 06:35:22 -0800,2023-01-26 09:03:17 -0800,"Thunderbird email stopped working.  Deleted account. Now it will not allow email account to be added back.  Keep getting error message.""email already exist on server!!","<p>How can I add my existing email back to my computer.  Keep getting error message ""email already exist on server""!   Sent reply to accounting@cccofsavannah.com </p><p>Thanks, David </p>",other;,thunderbird,other,en-US,1562043;1744097;,SumoBot
1403448,2023-01-26 06:49:40 -0800,2023-02-01 09:41:43 -0800,Emails unintentionally opening as new tabs,"<p>My boss is noticing his TB is opening emails as in new tabs on its own, without him doing so. On occasion, emails will open as new tabs when he clicks on the email once, but most times it is without him even clicking on them. We checked the connection with his wireless mouse and gave it a new set of batteries, but the problem persists. Any help on this issue would be greatly appreciated. </p>",fix-problems;,thunderbird,troubleshooting,en-US,1562080;1563349;,mp13
1403458,2023-01-26 08:03:08 -0800,2023-01-26 18:22:38 -0800,Page Inserted into Incoming Message Is Too Small,"<p>I have just migrated from Windows 10 to 11 following purchase of a new PC. </p><p>I receive daily messages from two group. Both appear to paste a page into the circular. In my old set up, these pages fitted the width of the screen. Now they use about one-third of the width. </p><p>How do I increase the size of the page to make it easier to read? I could read in browser, but would prefer to read in the email. </p><p>Image attached. </p>",customize;,thunderbird,settings,en-US,1562087;1562129;,wendwell
1403459,2023-01-26 08:16:26 -0800,2023-01-28 16:22:26 -0800,email not loading,<p>Email not loading from cox server </p>,fix-problems;,thunderbird,troubleshooting,en-US,1562524;,cpayne50
1403464,2023-01-26 09:07:29 -0800,2023-01-26 10:38:54 -0800,"Thunderbird keeps doing ""login to xxxx failed""",<p>I keep getting these messages that my login has failed. I check my passwords. They are correct when I log in online to my email server. </p><p>What is this happening. Is there a glitch in Thunderbird? </p>,fix-problems;,thunderbird,troubleshooting,en-US,1562072;,celiat
1403465,2023-01-26 09:14:02 -0800,2023-02-04 02:18:39 -0800,Thunderbird+Gmail setup failure,"<p>I'm trying to set up Thunderbird  (version 102.6.1, under Windows 10) to work with my Gmail account. I hope someone can help me understand what is happening. </p><p>First I enabled IMAP protocol in Gmail. Then I started ""Add a new account"" in Thunderbird and entered my name, email address, and email password. Thunderbird displayed details of the configuration it set for me, which looked correct: incoming, IMAP with SSL/TLS; outgoing, SMTP with SSL/TLS. </p><p>When I clicked Done, Thunderbird opened a browser window in which Gmail prompted me to sign in. The correct email address was prefilled. </p><p>I clicked Next and was prompted for the password; I entered the password and clicked Sign In. </p><p>Gmail displayed a page that asked whether Thunderbird should be allowed to access my account. I clicked Allow. </p><p>The browser window closed, returning me to the Thunderbird configuration screen, which displayed both of these messages: </p> <ul><li> (Yellow background) Unable to log in at server. Probably wrong configuration username or password. </li><li> (Green background) (checkmark) Checking permission. </li></ul> <p>So, Thunderbird seems to be saying that Google failed to authenticate me, and simultaneously, that it's in the process of authenticating me (although it never reports that it has finished). </p><p>If Google failed to authenticate me, why did it prompt me to allow or deny Thunderbird access? </p><p>If Google successfully authenticated me, why does Thunderbird report that it failed? </p><p>One possible answer is that I entered my password correctly when Gmail prompted me, but entered it incorrectly in Thunderbird. But I tested that possibility by copying the password from the value I entered in Thunderbird and pasting it into Gmail's password prompt. Gmail said it was correct, so in Thunderbird it must also be correct. </p>",download-and-install_1;,thunderbird,installation-and-updates,en-US,1562079;1562243;1562335;1563021;1563078;1563557;1563863;1563872;,Jonathan.H
