id,created,updated,title,content,tags,product,topic,locale,answers,creator
1407217,2023-03-06 00:35:42 -0800,2023-03-07 16:22:46 -0800,Thunderbird blocks emails that are not spam,"<p>The email is in the inbox at <a href=""http://gmail.com"" rel=""nofollow"">gmail.com</a> but Thunderbird ignores it and doesn't download message. What gives? When I forward it from the gmail page it doesn't show up but it shows in the ""sent"" folder. What gives? How do I correct this error? </p>",fix-problems;,thunderbird,troubleshooting,en-US,1569228;1569229;1569496;,wexjwefwfkxwefk19335684
1407220,2023-03-06 00:49:25 -0800,2023-03-06 00:57:56 -0800,Thunderbird 111.0b2 css file location,"<p>I'm not digging the new look and the extra animations are annoying to say the least. Not looking to be entertained just read and respond to emails. They increased the white space in the folder view which is annoying and unnecessary but the messages view is a bible style single spaced that is almost unreadable. I found the CSS properties needed to make things readable again; however, can't find the location of the CSS files. I do have the legacy stylesheet option on and have the userChrome.css file (both in a chrome folder and hanging lose in the profile folder) but it's not working. Also tried changing the settings for fonts but this changes everything so increasing to make the messages view readable makes the folder view scream at you  </p><p>it's telling me the properties are in two files; chrome://messenger/skin/shared/threadPane.css and chrome://messenger/skin/about3Pane.css, but can't find these anywhere on my system. Does anyone know where the actual path to these files are? Or does anyone have an idea why the userChrome.css file isn't working? On Windows 10 22H2 for reference </p>",customize;,thunderbird,settings,en-US,1569230;,dan31
1407224,2023-03-06 01:16:57 -0800,2023-03-07 16:20:59 -0800,Message filters automatically deleted,"<p>I buily a month's worth of message filters.  Despite doing everything I could to enter the data correctly, several problems keep happening.  1. I enter the data into the filter spot, I press the Enter key instead of closing the message filter entry window because just closing the window does NOT sabve anything. I select ""Run Now"" and nothing happens becauze the data is not saved.  If I do an edit, the data I just entered is not there.  2.  I open Message Filters to add in data.  Inside Message Filters, there are one to several empty message filter lines.  I cannot tell if there was data in the line that was not saved of if simply opening the Message Filters made an arbitrary new, empty entry somewhere.  3.  I apparently stupidly tried to see if trouble shooting Message Filters would help.  I clicked on Troubleshoot and see that Message Filters might be disabled.  I thought I got outr  of troubleshooting.  When I did, a month's worth of Message Filters were erased.  All I have now is ""Mark e-mails from Cardbook"", the useless because there are no data fields populated ""mozilla temporary"", and ""SpamAssassinYes""/  Hundreds of entries wiped out.  How to I stop from losing this material in the future, and, better yet, why can this happen.  Why would you erase everything without even a warning? </p>",fix-problems;,thunderbird,troubleshooting,en-US,1569494;,ADougRay1
1407227,2023-03-06 01:36:38 -0800,2023-03-07 01:49:52 -0800,"New CardDAV address book to sync Google contacts - ""Failed to connect"" error message","<p>I have followed this tutorial in order to have my Google contacts sync with Thunderbird with a CardDAV address book: [<a href=""https://ekiwi-blog.de/en/25881/synchronize-google-calendar-and-contacts-with-thunderbird-without-addons/|https://ekiwi-blog.de/en/25881/synchronize-google-calendar-and-contacts-with-thunderbird-without-addons/"" rel=""nofollow"">https://ekiwi-blog.de/en/25881/synchr.../synchronize-google-calendar-and-contacts-with-thunderbird-without-addons/</a>] </p><p>On one of my computers this works brilliantly. On the other, after allowing Thunderbird access to my Google account I repeatedly get the error message “Failed to connect”. Please see attached screenshots. </p><p>I am connected to the Internet. I am 100% sure of my password and that it has been entered correctly. My Thunderbird is the latest version for my system (version 102.7.1). What could be the problem? </p><p>Many thanks. </p><p>(P.S. I have successfully Synced my Google Calendar with Thunderbird using iCal and CalDav so there should be no connection issue.) </p>",other;,thunderbird,other,en-US,1569234;1569236;1569238;1569242;,robert.d.hale
1407230,2023-03-06 01:44:18 -0800,2023-03-06 01:44:18 -0800,Emails.,<p>Have been using Thunderbird on 2 dif computers one email works the other has stopped contacted GoDaddy they tested and said it an upgrade to Microsoft office 360 may not be compatiable?? Can we up grade? </p>,download-and-install_1;,thunderbird,installation-and-updates,en-US,"",scott178
1407232,2023-03-06 01:49:49 -0800,2023-03-06 02:25:02 -0800,Calender Question,"<p>Hi Team, </p><p>Can someone tell me a way for me to link my calendar from my home computer to my laptop via Thunderbird?  </p><p>Reference: I use my home computer more but when I am traveling I would like to see my calender schedule mirror my home computer.  </p><p>Kind regards, </p><p>Shamus </p>",calendar;,thunderbird,calendar,en-US,1569237;1569241;1569243;,shamus1
1407238,2023-03-06 02:46:32 -0800,2023-03-06 02:46:32 -0800,Erro ao configurar uma nova conta,<p>Quando vou conectar uma nova conta no meu Thunderbird está aparecendo este erro. Uso Linux Mint. </p>,fix-problems;,thunderbird,troubleshooting,pt-BR,"",vinnyfm
1407242,2023-03-06 03:33:05 -0800,2023-03-06 03:33:05 -0800,Default TAGs,"<p>Hello, </p><p>I acidentally erased the default tags from my email Thunderbird. The thing is that that led to erasing all tags across 8 shared inboxes. My colleagues still see the tags amongst themselves but i do not. And if i add them manually and try to use them, only i can see what i tag. I tried reinstalling the email but after uninstall and install - i opened it and it was the same.  How can i bring back the default tags? </p>",customize;,thunderbird,settings,en-US,"",doriana1
1407246,2023-03-06 04:07:28 -0800,2023-03-06 04:07:28 -0800,"""Unable to open the summary file for inbox on steve@fisherpestmanagement.com""  How do I fix whatever is causing this message?","<p>When I click on the in box the above message appears.  I have read the crash reports and related info, but the information is beyond my computer skills.  I would appreciate some information on how to correct this problem. I just had to replace my old tower and the system transfer to the new tower was done by a professional.  The new unit worked great for about 3 weeks when the above message appeared and TB does not work. </p><p>This same problem occured with the old tower for about two weeks and suddenly started working again without my doing anything.  Very puzzling!  I run a small business and this is delaying some important contact with some customers. </p><p>Your response would be very much appreciated. Please reply to my wife's email: n sue@fisherpm.net </p><p>Regards, Steve Fisher steve@fisherpm.net </p>",fix-problems;,thunderbird,troubleshooting,en-US,"",steve515
1407250,2023-03-06 05:00:35 -0800,2023-03-10 07:17:49 -0800,Get rid of Today Pane,<p>How can I get rid of the Today Pane in Thunderbird 102.8.0 (I don't have the Lightning add-on) </p>,customize;,thunderbird,settings,en-US,1569293;1569301;1569379;1569385;1569428;1569576;1569596;1569601;1569626;1569708;1569709;1569727;1569735;1569931;1569936;,calanger
1407253,2023-03-06 05:13:21 -0800,2023-03-07 04:35:45 -0800,I can not open my e-mail because it says that I can not connect with my server.  I put in my password and it cycles to the same statement,<p>I can not get into my e-mail because it says that I can not connect with my server.  I put in my password and it cycles back to the same statement </p>,other;,thunderbird,other,en-US,1569438;,gjt193867
1407258,2023-03-06 05:35:48 -0800,2023-03-07 04:34:13 -0800,Undelivered mail message,<p>My Thunderbird e mail is sending me Undelivered Mail Returned to Sender </p><pre>when I try to send an email message. </pre>,other;,thunderbird,other,en-US,1569437;,joat1
1407261,2023-03-06 05:51:02 -0800,2023-03-09 03:50:31 -0800,Getting out of Thunderbird beta,"<p>Can someone tell me how to transition out of beta testing version without losing the accounts, folders and emails.  Beta versions are just getting too hard to deal with. I currently am in version 111.0b2 (64-bit). </p>",other;,thunderbird,other,en-US,1569403;1569562;1569741;1569742;,phwardjr
1407264,2023-03-06 06:45:54 -0800,2023-03-07 23:22:05 -0800,thunderbird suddenly consumes 8GB - most of system memory,"<p>Almost all of the time Thunderbird runs using between 200MB and 500MB but I've been having sporadic system crashes for the last several months and a Thunderbird update was high on my suspicion list. Today I just happen to have Windows Task Manager open and Thunderbird's memory shot up to 8GB, my mouse froze and two apps crashed. Had to reboot. There was no network activity at the time. Any idea what might cause this? </p>",fix-problems;,thunderbird,troubleshooting,en-US,1569408;1569435;1569493;1569532;,careysb
1407267,2023-03-06 07:37:38 -0800,2023-03-11 09:29:59 -0800,Autofill the 'To' Line?,"<p>Folks, how do I get TBird to autofill that To line? I think I remember it doing so. </p>",other;,thunderbird,other,en-US,1569944;1570021;1570112;,JoeFromSD
