id,date,content_1st160chars,os,topic,email_provider,antivirus,userchrome,tags,created
1411454,2023-04-21,"Many email problems - don't know how to archive and Thunderbird keeps crashing, recently many 1000's emails disappeared (Mac) A man who i used to be able to hir",🍎;Ventura;os:macos,🚧;fix-problems;t:fix_problems,📮;Gmail;m:gmail,🅰;AVG;av:avast,❓;;uc:unknown,fix-problems;,2023-04-21 11:27:10 -0700
1411455,2023-04-21,"Sincronización de correos Buenas tengo una duda, yo manejo 2 correos uno de zohomail y outlook, mi pregunta es como esos correos son web los datos adjuntos y se",❓;;os:unknown,👽;other;t:other,💌;outlook;m:microsoftemail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-21 12:15:08 -0700
1411456,2023-04-21,"Suddenly ""network error"" in logfile Suddenly my thunderbird started to not connect to anythig. I have multiple email accounts and calendars. 1 local folder as w",❓;;os:unknown,🚧;fix-problems;t:fix_problems,❓;;m:unknown,🇰;Kaspersky;av:kaspersky,❓;;uc:unknown,fix-problems;,2023-04-21 12:23:01 -0700
1411463,2023-04-21,"lost windows, can't set up Thunderbird to iMAP logon verification everything happens at once.   phone and windows computer both died. I want to use IMAP to sync",❓;;os:unknown,🔏;privacy-and-security;t:privacy_and_security,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,privacy-and-security_1;,2023-04-21 13:35:31 -0700
1411465,2023-04-21,At my wits end: re-adding generic SMTP account to Thunderbird after switching email servers I would be very thankful if anyone would anoint me with the secret k,❓;;os:unknown,🛠;download-and-install;t:download_and_install,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,download-and-install_1;,2023-04-21 14:43:02 -0700
1411468,2023-04-21,"Thunderbird won't send I have been using Thunderbird since it became available. Now, when I try deleting the old account and putting in a new one, I get as far ",❓;;os:unknown,👽;other;t:other,📨;protonmail;m:protonmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-21 14:57:04 -0700
1411475,2023-04-21,A new problem: T-Bird is putting too many me-mails in 'Junk Just recently (1 month) T-Bird has been putting too many e-mails in 'Junk'.  E.G. e-mails from NY Ti,❓;;os:unknown,👽;other;t:other,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-21 15:57:34 -0700
1411476,2023-04-21,"Reminder popup not showing I run Windows 10 Home on a PC and Firefox 102.10.0 (32-bit). Event and Task reminders popup OK after windows startup, but not after a",🪟;Windows 10;os:win10,📅;calendar;t:calendar,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,calendar;,2023-04-21 16:04:52 -0700
1411477,2023-04-21,Thunderbird suddenly takes up all disk space I have a longtime Thunderbird setup here.  It has been working fine except that lately Thunderbird just freezes up ,❓;;os:unknown,👽;other;t:other,📮;gmail;m:gmail,❓;;av:unknown,❓;;uc:unknown,other;,2023-04-21 16:13:58 -0700
1411479,2023-04-21,Constant & Repeated Thunderbird Not Responding Issues I am experiencing consonant and repeated slowness with Thunderbird for multiple months now.  I will be typ,🪟;Windows 11;os:win11,🚧;fix-problems;t:fix_problems,❓;;m:unknown,❓;;av:unknown,❓;;uc:unknown,fix-problems;,2023-04-21 16:41:13 -0700
